pct,month,bnf_name,bnf_code,items,cost
08Q,2014-04-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,2683.7
08Q,2014-08-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,2,5371.96
08Q,2014-12-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,2684.9
08Q,2015-04-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,2687.74
08Q,2016-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.54
08Q,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
08R,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
08R,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08R,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08R,2019-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.41114
08R,2019-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1663.51134
08T,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,6,120.66
08T,2014-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.32
08T,2014-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.14
08T,2015-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.12
08T,2016-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.12
08V,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
08V,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
08V,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.19
08V,2012-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
08V,2013-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
08V,2013-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,413.68
08V,2014-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.69
08V,2015-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
08V,2015-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
08V,2015-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
08V,2016-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
08V,2017-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,414.0454
08V,2017-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,414.54132
08V,2017-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,414.25483
08V,2018-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17614
08W,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.3
08W,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
08W,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08W,2011-07-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.21
08W,2011-10-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
08W,2012-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
08W,2014-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
08W,2019-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.65939
08W,2019-05-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.69559
08W,2019-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.34635
08X,2010-09-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
08X,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
08X,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
08X,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.15
08X,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
08X,2012-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,412.72
08X,2019-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.21622
08X,2019-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.21922
08Y,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
08Y,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
08Y,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
08Y,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
08Y,2013-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
08Y,2014-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08Y,2015-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
08Y,2015-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
08Y,2015-07-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
08Y,2017-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15775
08Y,2017-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.15775
08Y,2018-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.17247
08Y,2018-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.17614
09A,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
09A,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
09A,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
09A,2011-09-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09A,2012-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
09A,2017-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.11385
09A,2018-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.5174
09C,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
09C,2015-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,414.27
09D,2010-11-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
09D,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,10,166.05999999999997
09D,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
09D,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
09D,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,60.36
09D,2012-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
09D,2014-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.23
09D,2016-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
09D,2017-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.15775
09D,2019-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.39684
09E,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
09E,2016-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
09E,2017-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.33525
09F,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,4,60.39
09F,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
09F,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
09F,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
09F,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09F,2011-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09F,2011-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09F,2016-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1656.67
09G,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.2
09G,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,60.37
09G,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.18
09G,2011-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09G,2016-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.8
09G,2018-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17247
09H,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
09H,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
09H,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
09H,2013-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.67
09H,2013-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1651.64
09H,2013-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1650.66
09H,2013-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.18
09H,2013-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.46
09H,2013-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.79
09H,2014-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.94
09H,2014-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.58
09H,2014-04-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.85
09H,2014-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.14
09H,2014-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.32
09H,2014-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.18
09H,2014-10-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
09H,2014-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.69
09H,2014-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.59
09H,2015-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.03
09H,2015-04-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.34
09H,2015-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.19
09H,2015-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.19
09H,2015-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.39
09H,2015-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.13
09H,2016-04-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.48
09H,2016-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3313.34
09H,2016-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.37
09H,2016-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3313.81
09H,2017-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.11385
09H,2017-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,917.83559
09H,2017-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.87235
09H,2017-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.8499
09H,2017-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,917.28221
09H,2017-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.14439
09H,2017-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3312.5451
09H,2017-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.12806
09H,2017-09-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.43277
09H,2017-10-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,916.81254
09H,2017-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3313.96422
09H,2017-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3310.68314
09H,2017-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.05414
09H,2018-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.75518
09H,2018-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3322.53402
09H,2018-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,918.88568
09H,2018-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1660.81253
09H,2018-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1661.5262
09H,2018-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1662.49262
09H,2018-08-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.79499
09H,2018-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1660.80644
09H,2018-10-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.04369
09H,2018-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1661.45691
09H,2019-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.20191
09H,2019-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1662.24208
09H,2019-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.08268
09H,2019-04-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1663.07675
09H,2019-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.11114
09H,2019-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1663.83944
09H,2019-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.52393
09J,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
09J,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
09J,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
09J,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
09J,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09J,2012-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1649.73
09J,2012-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1649.68
09L,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
09L,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.18
09N,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
09N,2014-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.18
09N,2016-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.26
09N,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
09N,2019-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1663.53314
09P,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.07
09P,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
09P,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
09P,2012-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.24
09P,2012-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1649.63
09P,2013-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1651.64
09P,2014-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.94
09P,2014-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.32
09P,2014-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.18
09P,2015-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
09P,2015-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
09P,2015-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
09P,2016-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
09P,2018-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,3,45.4802
09W,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
09W,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
09W,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.18
09W,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09W,2011-09-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09W,2014-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,413.15
09X,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
09X,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,45.24
09X,2011-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
09X,2014-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.14
09X,2014-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
09X,2014-04-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.12
09X,2017-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.14535
09X,2019-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.21177
09Y,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,7,120.75999999999999
09Y,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.2
09Y,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
09Y,2011-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
09Y,2011-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09Y,2011-05-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09Y,2011-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
09Y,2011-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
09Y,2013-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,413.27
09Y,2013-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1651.17
09Y,2013-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.53
09Y,2014-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.58
09Y,2014-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.85
09Y,2014-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.32
09Y,2014-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.25
09Y,2015-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.92
09Y,2015-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,413.84
09Y,2017-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,60.66538
09Y,2018-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.34493
09Y,2018-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.35228
10A,2013-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.63
10A,2013-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1651.64
10A,2013-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1650.66
10A,2013-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3304.36
10A,2013-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3306.1
10A,2013-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1651.17
10A,2013-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.53
10A,2014-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.94
10A,2014-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3305.17
10A,2014-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3305.7
10A,2014-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.32
10A,2014-05-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
10A,2014-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.14
10A,2014-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.32
10A,2014-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.25
10A,2014-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3310.36
10A,2016-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.15
10A,2018-12-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,899.23443
10C,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
10C,2012-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
10C,2013-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
10C,2014-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.12
10C,2015-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.14
10C,2015-10-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.14
10C,2016-06-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.16
10C,2018-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.36905
10C,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
10D,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
10D,2018-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17614
10E,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
10E,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.2
10E,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
10J,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.2
10J,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
10J,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
10J,2012-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
10J,2013-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
10J,2018-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17247
10J,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
